b0-ger10-opm-1-opc-1-pop50-eli10-tor2-prm0.1-prc1.0
Execução 1;0.1323319027181688;0.1323319027181688;0.13161659513590845;0.13161659513590845;0.11874105865522175;0.10944206008583691;0.09871244635193133;0.07939914163090128;0.07868383404864092;0.07868383404864092;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[1.8189958641006925, 0.5336462355213647, -3.0995453369903814, 4.192128289046005, 2.4208701380706628, 5.523351422359907, -3.498479460416103, 20.0, 4.248987948976357, -5.046647450008246, -4.132275131949832, 5.605351233194163, -8.28711691709433, -2.9121395132528143, -0.26424170903507793, 3.7894595763603967, 0.5792128765416469, 6.086560417933214, -1.8638891685588082, -3.4787531918929955, 7.57505140217495, -1.405427560888811, -2.184017245562414, 11.391853994682165, -4.9669415642774375, -3.763217336613857, -1.5889801652856235, 9.574910920621587, 7.646335454137944, 1.0396877634911972, -0.31401263809427293, -1.9915610179111918, -14.17544165299823, 5.481694144974395, -11.171126026874894, -4.7271779949157136, 3.676297580009141, 21.0, 2.8996610012577158, -5.738051987415304, 0.19272396809894077, 0.31835500605658895, -41.0, -6.021445637599658, -2.6834554505113175, -2.2376510420798184, 0.5104226264476973, 8.124431051411385, 9.132487357550666, 2.8672485039842055, 9.551845186021566, -4.624206715446901, -1.8248828910641723, -3.3916695518895352, -7.582427148341765, 9.98047387583594, -3.4603480030361755, 0.042285203042313944, 3.2510082915376763, 3.8319401975600598, -3.1736800934161096, -6.428919537042717], func=com.davisan.ia.core.MLP.Sigmoid@5e8fce95]];validacao diferentes = 26 Acerto = 0.8514285714285714;teste diferentes = 19 Acerto = 0.8908045977011494;
Execução 2;0.15665236051502146;0.13161659513590845;0.13161659513590845;0.13161659513590845;0.13161659513590845;0.13161659513590845;0.11945636623748211;0.05078683834048641;0.05078683834048641;0.05078683834048641;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[-1.480689497387131, 7.874791634483103, -12.440819083285046, 2.5159010763235505, 14.238113214758412, 0.0338984013591785, -29.508763720683497, -5.8122063269953745, 5.221900070428525, -23.43833502662293, -1.480689497387131, 7.874791634483103, -12.440819083285046, 2.5159010763235505, 14.238113214758412, 0.0338984013591785, -29.508763720683497, -5.8122063269953745, 5.221900070428525, -23.43833502662293, -1.480689497387131, 7.874791634483103, -12.440819083285046, 2.5159010763235505, 14.238113214758412, 0.0338984013591785, -29.508763720683497, -5.8122063269953745, 5.221900070428525, -23.43833502662293, -1.480689497387131, 7.874791634483103, -12.440819083285046, 2.5159010763235505, 14.238113214758412, 0.0338984013591785, -29.508763720683497, -5.8122063269953745, 5.221900070428525, -23.43833502662293, -1.480689497387131, 7.874791634483103, -12.440819083285046, 2.5159010763235505, 14.238113214758412, 0.0338984013591785, -29.508763720683497, -5.8122063269953745, 5.221900070428525, -23.43833502662293, 4.390360032189322, 7.134168425258467, -1.183097814807714, 1.848850375310902, 1.9552839704402245, 4.200084257859766, 2.1794174720138866, 3.8850361633131065, 3.2917275361519804, -4.133756057834182, 1.9905482220960427, 1.6522337355834185], func=com.davisan.ia.core.MLP.Sigmoid@3343c8b3]];validacao diferentes = 23 Acerto = 0.8685714285714285;teste diferentes = 23 Acerto = 0.867816091954023;
b0-ger15-opm-1-opc-1-pop50-eli10-tor2-prm0.1-prc1.0
Execução 1;0.1301859799713877;0.08869814020028613;0.08869814020028613;0.08869814020028613;0.08869814020028613;0.08869814020028613;0.08869814020028613;0.07296137339055794;0.06723891273247497;0.06723891273247497;0.06509298998569385;0.06509298998569385;0.06509298998569385;0.06509298998569385;0.06509298998569385;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[-2.1543791489013926, 2.21782904241243, -2.299703979913776, 4.8717902863577525, -2.4825991158464413, 9.82766632129644, -6.996863298575244, 11.175645913111978, -0.3479884217638924, -8.602839548054638, -8.42464470436829, -1.754371572247496, -0.6960235173804692, 4.8717902863577525, -2.4825991158464404, 9.827666321296439, -6.996863298575246, 11.175645913111975, -0.34798842176389244, -8.072365803257869, -8.42464470436829, -1.7543715722474964, 6.739868273098843, 4.8717902863577525, -2.482599115846444, 9.827666321296439, -6.996863298575245, 11.175645913111964, -0.3479884217638924, -8.072365803257867, -8.42464470436829, -1.7543715722474964, 1.0496732960263948, 4.8717902863577525, -2.4825991158464418, 9.827666321296434, -6.996863298575246, 11.175645913111975, -0.3479884217638922, -8.072365803257867, -8.42464470436829, -1.7543715722474964, 1.0496732960263948, 4.871790286357753, -2.4825991158464404, 9.827666321296439, -6.996863298575246, 11.175645913111978, -0.34798842176389266, -8.072365803257869, -9.07940827526666, 10.08631021921736, -9.29700136888171, 8.83760505514163, 2.011728477663384, -7.69863323728671, -3.766118434068545, -0.036988911604542984, 10.381338131718438, 4.342439524639968, -12.137615306470657, -3.1226142091173026], func=com.davisan.ia.core.MLP.Sigmoid@457471e0]];validacao diferentes = 22 Acerto = 0.8742857142857143;teste diferentes = 24 Acerto = 0.8620689655172413;
Execução 2;0.15879828326180256;0.1351931330472103;0.1351931330472103;0.13304721030042918;0.13304721030042918;0.09871244635193133;0.06366237482117311;0.06366237482117311;0.06366237482117311;0.06366237482117311;0.06366237482117311;0.06294706723891273;0.04721030042918455;0.045779685264663805;0.045779685264663805;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[-6.3724050865087, 2.0760019243254533, -6.131967629196248, 3.089396770982788, 1.2638637368650272, 6.2942456263734705, -5.658056275520781, 2.952289874704582, 2.0463634363325713, 2.784685654635351, 6.353378337153467, 4.735978938827083, -5.313186937388354, 0.7465940241130731, 9.554018044228306, -3.310803134093401, 9.949703625776513, -3.7218617355418644, 32.0, -12.204383460851478, -1.5517680487502061, 2.2320582838719223, -9.0, -3.934765828850109, 0.9143324174475125, 1.828474416614846, 4.157931264018446, -6.83699070506584, 7.058342580264, -6.382984106253514, -3.8717330934492615, -4.639016840281816, -8.79358799590399, 5.0, 2.0, 8.379968640960369, 3.103449755181171, 4.876747907545313, -3.7249488226073333, 1.5592909581326866, 1.6175493958823024, -7.965936240300152, -2.909419654671393, 0.06836844013852517, 11.902405293285215, 7.947558738706494, 34.0, 45.0, 13.0, 10.236509352922937, 2.2478220443598325, 1.993216646139615, -6.955015801092297, 4.411620066385355, -1.1525896128887685, 4.592929750950937, -2.325960268636987, 6.118091553193488, 2.9703936158272097, -0.9029257200706929, -5.891327984562395, 7.799065817099971], func=com.davisan.ia.core.MLP.Sigmoid@4b71bbc9]];validacao diferentes = 23 Acerto = 0.8685714285714285;teste diferentes = 18 Acerto = 0.896551724137931;
b0-ger20-opm-1-opc-1-pop50-eli10-tor2-prm0.1-prc1.0
Execução 1;0.148068669527897;0.148068669527897;0.11802575107296137;0.11802575107296137;0.10300429184549356;0.10300429184549356;0.10300429184549356;0.10300429184549356;0.09585121602288985;0.09585121602288985;0.09585121602288985;0.08512160228898426;0.08082975679542204;0.08082975679542204;0.08082975679542204;0.08082975679542204;0.07725321888412018;0.060085836909871244;0.05436337625178827;0.033619456366237484;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[5.917747366627227, -5.023796272673964, 0.37431929375261985, 5.310407723242816, -0.38593832713363635, 3.2215736819889034, -1.9680814517156362, -0.1960729825722153, -9.049511233796116, 0.18009721816608984, -51.7554117591888, 4.360049895491586, -0.38593832713363635, -9.235039343915831, 243.70959875768204, -129.5169919388169, 6.050211693354809, -0.8508887455177911, -12.466972752605292, -2.8341634836273157, -51.7554117591888, -6.652488876097903, 0.40543096444772536, 5.123391270230488, 243.70959875768204, 4.213228866659042, 189.62600541826203, -10.012071423829529, -0.7644390547564748, -2.8341634836273157, -2.1436955344177853, 9.582744446932102, 0.37431929375261985, 5.310407723242816, -0.38593832713363635, 3.2215736819889034, 189.62600541826203, -0.1960729825722153, -9.049511233796116, -0.5141784207360768, 0.21241755973935117, -3.0233245347212727, 35.16500823754315, -7.003542830708004, 243.70959875768204, -188.3254149866575, 1113.7686482732352, 13.899537837066504, -2.5188392334400964, -0.754235483619678, 15.35820919639133, 13.765507423905431, -23.028252958230713, 140.41635859486163, 34.9394274787639, 6.904013351900721, 48.607477351568704, 0.4220803149806155, 33.11241861854281, -46.21373706386346, 46.32389316307547, -5.812913938438647], func=com.davisan.ia.core.MLP.Sigmoid@272d7a10]];validacao diferentes = 14 Acerto = 0.92;teste diferentes = 17 Acerto = 0.9022988505747126;
Execução 2;0.15951359084406294;0.1459227467811159;0.14234620886981403;0.14234620886981403;0.12589413447782546;0.1251788268955651;0.11945636623748211;0.11945636623748211;0.10586552217453506;0.10586552217453506;0.10586552217453506;0.08869814020028613;0.08869814020028613;0.0715307582260372;0.06151645207439199;0.06151645207439199;0.059370529327610874;0.059370529327610874;0.05436337625178827;0.05436337625178827;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[6.19089979132205, 2.574151413739063, 3.6858022686012255, -0.3621302319430473, 7.679102685897698, -4.5982690841628715, 3.486998543714712, -5.670466690070192, -1.8450352723279178, 0.9032110049807506, -5.805780974382462, 10.191393686170748, 3.6858022686012255, -0.36213023194304705, 7.679102685897698, -4.598269084162872, 7.54772857312143, -6.485276603400418, 6.222768319818806, 0.9032110049807508, 6.190899791322046, 2.5741514137390613, 7.679102685897698, -4.598269084162872, 7.679102685897698, -8.602340136575485, -0.05797831542706597, -10.897487326938622, 3.686178468182707, 0.9032110049807508, 6.190899791322053, 2.8911835896566043, 3.685802268601222, -0.3621302319430473, 7.6791026858977, -4.598269084162869, 7.547728573121432, -10.895336674165783, 6.222768319818805, -1.3653831105634757, 6.19089979132205, 2.574151413739063, 7.679102685897698, -0.36213023194304705, 7.679102685897696, -4.598269084162872, 7.547728573121429, -10.897487326938617, 6.222768319818806, 0.903211004980752, 3.418393771381181, -10.410736756265125, 0.8744546853191029, -3.0, 23.999999999999986, -5.023011929363596, -7.239177892073924, 11.542211062250828, -2.7086946108161207, 6.673403262157368, -9.274566468364526, 1.2756445309069613], func=com.davisan.ia.core.MLP.Sigmoid@5e8fce95]];validacao diferentes = 28 Acerto = 0.84;teste diferentes = 21 Acerto = 0.8793103448275862;
b0-ger10-opm-1-opc0-pop50-eli10-tor2-prm0.1-prc1.0
Execução 1;0.1351931330472103;0.11444921316165951;0.11444921316165951;0.09227467811158799;0.09227467811158799;0.06866952789699571;0.06866952789699571;0.05436337625178827;0.05436337625178827;0.04721030042918455;fim! LMIndividual [cromo=MLPChromossome [params=[9, 5, 2], genes=[1.0293866547058586, 8.15385509816477, 2.0, -13.154000128285489, 3.374438748606314, -6.9152800306734115, -3.084370982923163, -1.9719653982656844, -5.527232648817479, 6.2364977149957435, 0.369585536319226, -3.086718821492063, -10.375054053273045, 2.6988437363082047, 6.3421314191307685, -9.014703031367027, -0.7306548029691133, 1.2887839351861525, 0.9177525656506936, 6.090031948289516, -3.733495008133284, -5.2513044398892035, 0.409964552657236, -6.137790668903565, 2.8249663817264397, -8.802251913814835, 4.779046522915975, 0.5023183913847364, -1.102708356542956, 5.7446649012032704, 3.726128327246818, -8.466807869593817, 4.801312602920456, -23.0, 4.990926991231647, 8.077058860463001, -41.0, -19.0, 0.05801800135827016, -5.512340173738346, 1.4022358218562387, 3.651500228341787, -4.161451559599555, 2.5769220020627963, 1.9824833155238906, 3.0, 3.1231254682777148, -46.0, -0.15267945671132194, -2.944354438763777, -0.9086822745224034, -4.9265479404068815, 2.5927564231737414, 2.7161545815851302, 4.815598772648013, -10.425426888028666, -3.429926917536492, -3.9203208569701804, -5.083295818741411, 3.897058489390361, -6.155051365526148, 0.7527093238553979], func=com.davisan.ia.core.MLP.Sigmoid@3dfeca64]];validacao diferentes = 20 Acerto = 0.8857142857142857;teste diferentes = 15 Acerto = 0.9137931034482758;
